Company Name,BSE Number,Group
Kartik Investments Trust Ltd.,501151,XT
Karur Vysya Bank Ltd.,590003,B
Kashipur Sugar Mills Ltd.,502512,B
Kashyap Tele-Medicines Ltd.,531960,XT
Katare Spinning Mills Ltd.,502933,X
Kaushalya Infrastructure Development Corpn.Ltd.,532925,B
Kaveri Seed Company Ltd.,532899,A
Kavveri Telecom Products Ltd.,590041,T
Kay Power And Paper Ltd.,530255,XT
Kaya Ltd.,539276,T
Kaycee Industries Ltd.,504084,XT
Kaynes Technology India Ltd.,543664,A
KBC Global Ltd.,541161,B
KBS India Ltd.,530357,X
KCCL Plastic Ltd.,526067,Z
KCL Infra Projects Ltd.,531784,X
KCP Ltd.,590066,B
KCP Sugar & Industries Corporation Ltd.,533192,T
KD Leisures Ltd.,540385,Z
KDDL Ltd.,532054,B
KEC International Ltd.,532714,A
Kedia Construction Company Ltd.,508993,XT
Keerthi Industries Ltd.,518011,X
KEI Industries Ltd.,517569,A
Kellton Tech Solutions Ltd.,519602,B
Keltech Energies Ltd.,506528,X
Kemistar Corporation Ltd.,531163,XT
Kemp & Company Ltd.,506530,X
Ken Financial Services Ltd.,530547,X
Kennametal India Ltd.,505890,B
Kenvi Jewels Ltd.,540953,B
Kerala Ayurveda Ltd.,530163,X
Kernex Microsystems (India) Ltd.,532686,B
Kesar Enterprises Ltd.,507180,X
Kesar India Ltd.,543542,MT
Kesar Petroproducts Ltd.,524174,X
Kesar Terminals & Infrastructure Ltd.,533289,X
Kesoram Industries Ltd.,502937,A
Kewal Kiran Clothing Ltd.,532732,B
Key Corp Ltd.,507948,XT
Keynote Financial Services Ltd.,512597,T
Keystone Realtors Ltd.,543669,B
KFIN Technologies Ltd.,543720,A
KG Petrochem Ltd.,531609,X
KGN Enterprises Ltd.,533790,Z
Khadim India Ltd.,540775,B
Khaitan (India) Ltd.,590068,T
Company,Code,Group
Khaitan Chemicals & Fertilizers Ltd.,507794,B
Khandelwal Extractions Ltd.,519064,X
Khandwala Securities Ltd.,531892,B
Khator Fibre & Fabrics Ltd.,521127,Z
Khazanchi Jewellers Ltd.,543953,M
Khemani Distributors & Marketing Ltd.,539788,MT
Khoday India Ltd.,507435,Z
Khoobsurat Ltd.,535730,XT
Khyati Global Ventures Ltd.,544270,M
Khyati Multimedia Entertainment Ltd.,531692,XT
KIC Metaliks Ltd.,513693,X
Kids Medical Systems Ltd.,540812,MT
Kiduja India Ltd.,507946,XT
KIFS Financial Services Ltd.,535566,X
Kilburn Chemicals Ltd.,524699,Z
Kilburn Engineering Ltd.,522101,B
Kilburn Office Automation Ltd.,523218,Z
Kilitch Drugs(I) Ltd.,524500,B
Kimia Biosciences Ltd.,530313,X
Kinetic Engineering Ltd.,500240,X
Kinetic Trust Ltd.,531274,XT
Kingfa Science & Technology (India) Ltd.,524019,B
Kings Infra Ventures Ltd.,530215,X
KIOCL Ltd.,540680,A
Kiran Print Pack Ltd.,531413,X
Kiran Syntex Ltd.,530443,X
Kiran Vyapar Ltd.,537750,X
Kiri Industries Ltd.,532967,B
Kirloskar Brothers Ltd.,500241,A
Kirloskar Electric Company Ltd.,533193,B
Kirloskar Ferrous Industries Ltd.,500245,A
Kirloskar Industries Ltd.,500243,B
Kirloskar Oil Engines Ltd.,533293,A
Kirloskar Pneumatic Company Ltd.,505283,A
Kisaan Parivar Industries Ltd.,519230,XT
Kisan Mouldings Ltd.,530145,X
Kitex Garments Ltd.,521248,B
Kizi Apparels Ltd.,544221,M
KJMC Corporate Advisors (India) Ltd.,532304,X
KJMC Financial Services Ltd.,530235,X
KK Shah Hospitals Ltd.,544013,M
Kkalpana lndustries (India) Ltd.,526409,XT
Kkalpana Plastick Ltd.,523652,XT
KLG Capital Services Ltd.,530771,XT
KM Sugar Mills Ltd.,532673,B
KMC Speciality Hospitals (India) Ltd.,524520,B
KMF Builders & Developers Ltd.,531578,XT
KMG Milk Food Ltd.,519415,P
KMS Medisurgi Ltd.,540468,MT
Knowledge Marine & Engineering Works Ltd.,543273,M
KNR Constructions Ltd.,532942,A
Kobo Biotech Ltd.,531541,Z
Koffee Break Pictures Ltd.,531602,Z
Kohinoor Foods Ltd.,512559,B
Kokuyo Camlin Ltd.,523207,B
Kolte-Patil Developers Ltd.,532924,B
Kome-on Communication Ltd.,539910,Z
Konark Synthetics Ltd.,514128,XT
Konndor Industries Ltd.,532397,X
Kopran Ltd.,524280,B
Kore Foods Ltd.,500458,XT
Kotak Mahindra Bank Ltd.,500247,A
Kothari Fermentation & Biochem Ltd.,507474,X
Kothari Industrial Corporation Ltd.,509732,XT
Kothari Petrochemicals Ltd.,532096,B
Kothari Products Ltd.,530299,T
Kothari Sugars & Chemicals Ltd.,507190,B
Kothari World Finance Ltd.,511138,XT
Kotia Enterprises Ltd.,539599,XT
Koura Fine Diamond Jewelry Ltd.,544139,M
Kovai Medical Center and Hospital Ltd.,523323,B
Kovalam Investment and Trading Co. Ltd.,505585,XT
Kovilpatti Lakshmi Roller Flour Mills Ltd.,507598,X
KP Green Engineering Ltd.,544150,M
KPI Green Energy Ltd.,542323,A
KPIT Technologies Ltd.,542651,A
KPR Mill Ltd.,532889,A
KPT Industries Ltd.,505299,XT
Kranti Industries Ltd.,542459,B
Kratos Energy & Infrastructure Ltd.,501261,XT
KRBL Ltd.,530813,A
Krebs Biochemicals & Industries Ltd.,524518,T
Kreon Finnancial Services Ltd.,530139,X
Kretto Syscon Ltd.,531328,XT
Kridhan Infra Ltd.,533482,B
Kriptol Industries Ltd.,526753,XD
Krishanveer Forge Ltd.,513369,X
Krishna Capital & Securities Ltd.,539384,X
Krishna Filament Industries Ltd.,500248,XT
Krishna Institute of Medical Sciences Ltd.,543308,A
Krishna Ventures Ltd.,504392,X
Kriti Industries (India) Ltd.,526423,T
Kriti Nutrients Ltd.,533210,T
KRN Heat Exchanger and Refrigeration Ltd.,544263,B
Kronox Lab Sciences Ltd.,544187,B
Kross Ltd.,544253,B
Krsnaa Diagnostics Ltd.,543328,B
Krypton Industries Ltd.,523550,X
Krystal Integrated Services Ltd.,544149,B
KSB Ltd. 500249 ACompany,Code,Group
KSE Ltd.,519421,X
Kshitij Investment Ltd.,503626,X
KSK Energy Ventures Ltd.,532997,Z
KSL and Industries Ltd.,530149,XT
Ksolves India Ltd.,543599,B
KSS Ltd.,532081,Z
Kuantum Papers Ltd.,532937,B
Kuber Udyog Ltd.,539408,XT
Kuberan Global Edu Solutions Ltd.,543289,TS
Kumaka Industries Ltd.,526923,Y
Kumar Wire Cloth Manufacturing Co Ltd.,513703,Z
Kumbhat Financial Services Ltd.,526869,XT
Kundan Minerals and Metals Ltd.,507528,Z
Kunststoffe Industries Ltd.,523594,X
Kusam Electrical Industries Ltd.,511048,XT
Kush Industries Ltd.,514240,XT
Kushal Ltd.,536170,Z
Kuwer Industries Ltd.,530421,XT
Kwality Credit & Leasing Ltd.,531206,Z
Kwality Pharmaceuticals Ltd.,539997,B
L&T Finance Ltd.,533519,A
L&T Technology Services Ltd.,540115,A
La Opala RG Ltd.,526947,A
La Tim Metal & Industries Ltd.,505693,X
Labelkraft Technologies Ltd.,543830,M
Lactose (India) Ltd.,524202,X
Ladam Affordable Housing Ltd.,540026,X
Ladderup Finance Ltd.,530577,XT
Laffans Petrochemicals Ltd.,524522,X
Lahoti Overseas Ltd.,531842,X
Lakhotia Polyesters (India) Ltd.,535387,XT
Lakshmi Automatic Loom Works Ltd.,505302,X
Lakshmi Electrical Control Systems Ltd.,504258,X
Lakshmi Mills Company Ltd.,502958,X
Lakshmi Precision Screws Ltd.,506079,Z
Lakshmi Vilas Bank Ltd.(Amalgmated),534690,A
Lambodhara Textiles Ltd.,590075,B
Lancer Container Lines Ltd.,539841,B
Lancor Holdings Ltd.,509048,B
Landmarc Leisure Corporation Ltd.,532275,X
Landmark Cars Ltd.,543714,A
Landmark Property Development Company Ltd.,533012,B
Larsen & Toubro Ltd.,500510,A
Lasa Supergenerics Ltd.,540702,T
Last Mile Enterprises Ltd.,526961,XT
Latent View Analytics Ltd.,543398,A
Laurus Labs Ltd.,540222,A
Laxmi Organic Industries Ltd.,543277,A
Laxmipati Engineering Works Ltd.,537669,MT
LCC Infotech Ltd.,532019,T
Le Lavoir Ltd.,539814,XT
LE Travenues Technology Ltd.,544192,B
Lead Financial Services Ltd.,531288,XT
Leading Leasing Finance and Investment Company Ltd.,540360,XT
Ledo Tea Company Ltd.,508306,X
Lee & Nee Softwares (Exports) Ltd.,517415,X
Leel Electricals Ltd.,517518,Z
Legacy Mercantile Ltd.,780021,IP
Lehar Footwears Ltd.,532829,X
Lemon Tree Hotels Ltd.,541233,A
Lerthai Finance Ltd.,502250,XT
Lesha Industries Ltd.,533602,XT
Lex Nimble Solutions Ltd.,541196,MT
Lexoraa Industries Ltd.,531944,XT
LG Balakrishnan & Bros Ltd.,500250,A
LGB Forge Ltd.,533007,X
Liberty Shoes Ltd.,526596,T
Libord Finance Ltd.,511593,XT
Libord Securities Ltd.,531027,X
LIC Housing Finance Ltd.,500253,A
Life Insurance Corporation of India,543526,A
Likhami Consulting Ltd.,539927,XT
Likhitha Infrastructure Ltd.,543240,B
Lime Chemicals Ltd.,507759,XT
Linaks Micro Electronics Ltd.,517463,XT
Linc Ltd.,531241,B
Lincoln Pharmaceuticals Ltd.,531633,B
Linde India Ltd.,523457,A
Link Pharma Chem Ltd.,524748,X
Linkhouse Industries Ltd.,512349,XT
Lippi Systems Ltd.,526604,X
LKP Finance Ltd.,507912,X
LKP Securities Ltd.,540192,X
Lloyds Engineering Works Ltd.,539992,A
Lloyds Enterprises Ltd.,512463,B
Lloyds Finance Ltd.,507870,XT
Lloyds Metals & Energy Ltd.,512455,A
LMW Ltd.,500252,A
Logica Infoway Ltd.,543746,M
Lohia Securities Ltd.,590082,X
Lokesh Machines Ltd.,532740,B
Longspur International Ventures Ltd.,504340,X
Longview Tea Company Ltd.,526568,X
Looks Health Services Ltd.,534422,X
Lords Chemicals Ltd.,530039,XD
Lords Chloro Alkali Ltd.,500284,B
Lords Ishwar Hotels Ltd.,530065,XT
Lorenzini Apparels Ltd.,540952,T
Lotus Chocolate Company Ltd.,523475,XT
Lotus Eye Hospital and Institute Ltd.,532998,T
Company,Code,Group
Lovable Lingerie Ltd.,533343,T
Loyal Equipments Ltd.,539227,X
Loyal Textiles Mills Ltd.,514036,B
LS Industries Ltd.,514446,XT
LT Foods Ltd.,532783,A
LTIMindtree Ltd.,540005,A
Lucent Industries Ltd.,539682,T
Ludlow Jute & Specialities Ltd.,526179,XT
Luharuka Media & Infra Ltd.,512048,XT
Lumax Auto Technologies Ltd.,532796,B
Lumax Industries Ltd.,517206,B
Lupin Ltd.,500257,A
Lux Industries Ltd.,539542,B
LWS Knitwear Ltd.,531402,X
Lyka Labs Ltd.,500259,B
Lykis Ltd.,530689,X
Lynx Machinery & Commercials Ltd.,505320,XT
Lyons Corporate Market Ltd.,531441,XT
Lypsa Gems & Jewellery Ltd.,534532,T
M K Exim (India) Ltd.,538890,X
M K Proteins Ltd.,543919,T
M Lakhamsi Industries Ltd.,512153,XT
M M Forgings Ltd.,522241,B
M M Rubber Company Ltd.,509196,X
M P Agro Industries Ltd.,506543,XT
Maa Jagdambe Tradelinks Ltd.,511082,XT
Maagh Advertising And Marketing Services Ltd.,543624,MT
Maan Aluminium Ltd.,532906,B
Mac Charles (India) Ltd.,507836,X
MAC Hotels Ltd.,541973,MT
Macfos Ltd.,543787,M
Mach Conferences & Events Ltd.,544248,M
Machhar Industries Ltd.,543934,XT
Machino Plastics Ltd.,523248,X
Mack Trading Company Ltd.,501471,XT
Mackinnon Mackenzie & Company Ltd.,501874,Y
Macrotech Developers Ltd.,543287,A
Madhav Infra Projects Ltd.,539894,XT
Madhav Marbles & Granites Ltd.,515093,B
Madhuban Constructions Ltd.,780009,IP
Madhucon Projects Ltd.,531497,T
Madhur Capital & Finance Ltd.,511638,Z
Madhur Industries Ltd.,519279,XT
Madhusudan Industries Ltd.,515059,X
Madhusudan Securities Ltd.,511000,X
Madhuveer Com 18 Network Ltd.,531910,X
Madras Fertilizers Ltd.,590134,B
Maestros Electronics & Telecommunications Systems Ltd.,538401,X
Mafatlal Industries Ltd.,500264,X
Mafia Trends Ltd.,543613,M
Magadh Sugar & Energy Ltd.,540650,B
Magellanic Cloud Ltd.,538891,A
Magenta Lifecare Ltd.,544188,M
Magna Electrocastings Ltd.,517449,XT
Magnum Ltd.,530347,Z
Magnum Ventures Ltd.,532896,B
Magnus Retail Ltd.,517320,XT
Maha Rashtra Apex Corporation Ltd.,523384,T
Mahaan Foods Ltd.,519612,XT
Mahalaxmi Fabric Mills Ltd.,544233,T
Mahalaxmi Rubtech Ltd.,514450,B
Mahalaxmi Seamless Ltd.,513460,Z
Mahamaya Steel Industries Ltd.,513554,T
Mahan Industries Ltd.,531515,XT
Mahanagar Gas Ltd.,539957,A
Mahanagar Telephone Nigam Ltd.,500108,A
Mahanivesh (India) Ltd.,530441,Z
Maharashtra Corporation Ltd.,505523,X
Maharashtra Scooters Ltd.,500266,T
Maharashtra Seamless Ltd.,500265,A
Mahasagar Travels Ltd.,526795,ZP
Mahashree Trading Ltd.,512337,P
Mahaveer Infoway Ltd.,539383,Z
Mahavir Industries Ltd.,531648,Z
Mahesh Developers Ltd.,542677,Z
Mahindra & Mahindra Financial Services Ltd.,532720,A
Mahindra & Mahindra Ltd.,500520,A
Mahindra EPC Irrigation Ltd.,523754,B
Mahindra Holidays & Resorts India Ltd.,533088,A
Mahindra Lifespace Developers Ltd.,532313,A
Mahindra Logistics Ltd.,540768,A
Mahip Industries Ltd.,542503,M
Maiden Forgings Ltd.,543874,M
Maithan Alloys Ltd.,590078,B
Maitri Enterprises Ltd.,513430,XT
Majestic Auto Ltd.,500267,X
Majestic Research Services & Solutions Ltd.,539229,MT
Makers Laboratories Ltd.,506919,X
Malabar Trading Company Ltd.,501473,XD
Mallcom (India) Ltd.,539400,T
Malu Paper Mills Ltd.,532728,B
Man Industries (India) Ltd.,513269,B
Man Infraconstruction Ltd.,533169,A
Manaksia Aluminium Company Ltd.,539045,B
Manaksia Coated Metals & Industries Ltd.,539046,B
Manaksia Ltd.,532932,B
Manaksia Steels Ltd.,539044,B
Manali Petrochemicals Ltd.,500268,B
Manappuram Finance Ltd.,531213,A
Manas Properties Ltd. 540402 MTCompany,Code,Group
Manba Finance Ltd.,544262,B
Manbro Industries Ltd.,512595,XT
Mangal Credit And Fincorp Ltd.,505850,B
Mangalam Cement Ltd.,502157,B
Mangalam Drugs and Organics Ltd.,532637,B
Mangalam Global Enterprise Ltd.,544273,B
Mangalam Industrial Finance Ltd.,537800,X
Mangalam Organics Ltd.,514418,T
Mangalam Seeds Ltd.,539275,X
Mangalam Timber Products Ltd.,516007,B
Mangalore Chemicals & Fertilizers Ltd.,530011,B
Mangalore Refinery And Petrochemicals Ltd.,500109,A
Mangalya Soft-Tech Ltd.,530243,Z
Manipal Finance Corporation Ltd.,507938,P
Manjeera Constructions Ltd.,533078,Z
Mankind Pharma Ltd.,543904,B
Manoj Ceramic Ltd.,544073,MT
Manoj Vaibhav Gems N Jewellers Ltd.,543995,B
Manomay Tex India Ltd.,540396,T
Manor Estates & Industries Ltd.,526115,XT
Manorama Industries Ltd.,541974,B
Manpasand Beverages Ltd.,539207,Z
Manraj Housing Finance Ltd.,530537,Z
Mansi Finance (Chennai) Ltd.,511758,XT
Mansoon Trading Company Ltd.,512303,P
Manugraph India Ltd.,505324,B
Mapro Industries Ltd.,509762,XT
Maral Overseas Ltd.,521018,B
Marathon Nextgen Realty Ltd.,503101,B
Marble City India Ltd.,531281,XT
Mardia Samyoung Capillary Tubes Company Ltd.,513544,XT
Marg Ltd.,530543,Z
Marg Projects and Infrastructure Ltd.,513648,Z
Marg Techno Projects Ltd.,540254,X
Margo Finance Ltd.,500206,XT
Marico Ltd.,531642,A
Maris Spinners Ltd.,531503,X
Market Creators Ltd.,526891,XT
Markobenz Ventures Ltd.,514060,XT
Markolines Pavement Technologies Ltd.,543364,M
Marksans Pharma Ltd.,524404,A
Marmagoa Steel Ltd.,513355,T
Marsons Ltd.,517467,Z
Martin Burn Ltd.,523566,X
Maruti Infrastructure Ltd.,531540,X
Maruti Interior Products Ltd.,543464,M
Maruti Securities Ltd.,531319,XT
Maruti Suzuki India Ltd.,532500,A
Mas Financial Services Ltd.,540749,A
Mastek Ltd.,523704,A
Master Chemicals Ltd.,506867,XT
Master Trust Ltd.,511768,B
Mathew Easow Research Securities Ltd.,511688,XT
Matra Kaushal Enterprise Ltd.,526671,Z
Matrimony.com Ltd.,540704,B
Mauria Udyog Ltd.,539219,XT
Mawana Sugars Ltd.,523371,B
Max Alert Systems Ltd.,534563,MT
Max Estates Ltd.,544008,B
Max Financial Services Ltd.,500271,A
Max Healthcare Institute Ltd.,543220,A
Max India Ltd.,543223,B
Max Ventures and Industries Ltd.,539940,B
Maxgrow India Ltd.,521167,Z
Maxheights Infrastructure Ltd.,534338,X
Maximaa Systems Ltd.,526538,Z
Maximus International Ltd.,540401,B
Mayank Cattle Food Ltd.,544106,M
Mayukh Dealtrade Ltd.,539519,XT
Mayur Floorings Ltd.,531221,X
Mayur Leather Products Ltd.,531680,Z
Mayur Uniquoters Ltd.,522249,B
Mazagon Dock Shipbuilders Ltd.,543237,A
Mazda Ltd.,523792,B
MBL Infrastructure Ltd.,533152,T
McDowell Holdings Ltd.,532852,Z
McLeod Russel (India) Ltd.,532654,B
McNally Bharat Engineering Company Ltd.,532629,Z
Medi Assist Healthcare Services Ltd.,544088,B
Media Matrix Worldwide Ltd.,512267,T
Mediaone Global Entertainment Ltd.,503685,X
Medicamen Biotech Ltd.,531146,B
MediCaps Ltd.,523144,X
Medico Intercontinental Ltd.,539938,X
Medico Remedies Ltd.,540937,B
Medinova Diagnostic Services Ltd.,526301,X
Medplus Health Services Ltd.,543427,A
Meera Industries Ltd.,540519,T
Mefcom Capital Markets Ltd.,531176,X
Mega Corporation Ltd.,531417,XT
Mega Fin (India) Ltd.,532105,P
Mega Nirman & Industries Ltd.,539767,X
Megasoft Ltd.,532408,T
Megastar Foods Ltd.,541352,B
Megh Mayur Infra Ltd.,509003,XT
Meghmani Organics Ltd.,543331,B
Meghna Infracon Infrastructure Ltd.,538668,B
Meglon Infra-Real (India) Ltd.,511367,XT
Megri Soft Ltd.,539012,X
Mehai Technology Ltd.,540730,T
Company,Code,Group
Mehta Housing Finance Ltd.,511740,X
Mehta Integrated Finance Ltd.,511377,XT
Mehta Securities Ltd.,511738,XT
Melstar Information Technology Ltd.,532307,Z
Mena Mani Industries Ltd.,531127,X
Menon Bearings Ltd.,523828,B
Menon Pistons Ltd.,531727,X
MEP Infrastructure Developers Ltd.,539126,Z
Mercantile Ventures Ltd.,538942,X
Mercator Ltd.,526235,T
Mercury Ev-Tech Ltd.,531357,T
Mercury Laboratories Ltd.,538964,X
Mercury Trade Links Ltd.,512415,XT
Mesco Pharmaceuticals Ltd.,500274,ZP
Meson Valves India Ltd.,543982,MT
Metal Coatings (India) Ltd.,531810,X
Metalyst Forgings Ltd.,513335,Z
Metkore Alloys & Industries Ltd.,532990,Z
Metro Brands Ltd.,543426,A
Metroglobal Ltd.,500159,X
Metropolis Healthcare Ltd.,542650,A
Mewar Hi-Tech Engineering Ltd.,540150,MT
Meyer Apparel Ltd.,531613,XT
MFL India Ltd.,526622,X
MFS Intercorp Ltd.,513721,Z
MIC Electronics Ltd.,532850,B
Microse India Ltd.,523343,XT
Mid India Industries Ltd.,500277,XT
Midas Infra Trade Ltd.,531192,Z
Mideast Portfolio Management Ltd.,526251,XT
Midland Polymers Ltd.,531597,XT
Midwest Gold Ltd.,526570,XT
Mihika Industries Ltd.,538895,X
Milestone Furniture Ltd.,541337,M
Milestone Global Ltd.,531338,X
Milgrey Finance & Investments Ltd.,511018,X
Milk Specialities Ltd.,519403,Y
Milkfood Ltd.,507621,X
Millennium Online Solutions (India) Ltd.,511187,XT
Minal Industries Ltd.,522235,X
Minaxi Textiles Ltd.,531456,XT
Minda Corporation Ltd.,538962,A
Mindteck (India) Ltd.,517344,T
MindTree Ltd.,532819,A
Mindvision Capital Ltd.,530955,Z
Mini Diamonds (India) Ltd.,523373,XT
Minolta Finance Ltd.,532164,Z
Mipco Seamless Rings (Gujarat) Ltd.,505797,XT
MIRC Electronics Ltd.,500279,T
Mirza International Ltd.,526642,B
Mish Designs Ltd.,544015,M
Mishka Exim Ltd.,539220,XT
Mishra Dhatu Nigam Ltd.,541195,A
Mishtann Foods Ltd.,539594,B
Misquita Engineering Ltd.,542801,M
Mitshi India Ltd.,523782,X
Mitsu Chem Plast Ltd.,540078,B
Miven Machine Tools Ltd.,522036,XT
MKP Mobility Ltd.,521244,XT
Mkventures Capital Ltd.,514238,X
MMTC Ltd.,513377,A
Mobile Telecommunications Ltd.,532127,Z
Modella Woollens Ltd.,503772,X
Modern Dairies Ltd.,519287,X
Modern Engineering & Projects Ltd.,539762,XT
Modern India Ltd.,503015,X
Modern Insulators Ltd.,515008,X
Modern Malleables Ltd.,517336,P
Modern Shares & Stock Brokers Ltd.,509760,X
Modern Steels Ltd.,513303,XT
Modern Threads (India) Ltd.,500282,T
Modex International Securities Ltd.,537092,Z
Modi Naturals Ltd.,519003,XT
Modi Rubber Ltd.,500890,T
Modipon Ltd.,503776,X
Modis Navnirman Ltd.,543539,M
Modison Ltd.,506261,T
Modulex Construction Technologies Ltd.,504273,Z
Mohit Industries Ltd.,531453,B
Mohit Paper Mills Ltd.,530169,X
Mohite Industries Ltd.,532140,XT
Mohota Industries Ltd.,530047,Z
MOIL Ltd.,533286,A
Mold-Tek Packaging Ltd.,533080,B
Mold-Tek Technologies Ltd.,526263,B
Monarch Networth Capital Ltd.,511551,B
Money Masters Leasing & Finance Ltd.,535910,B
Moneyboxx Finance Ltd.,538446,B
Monind Ltd.,532078,X
Monotype India Ltd.,505343,Z
Monte Carlo Fashions Ltd.,538836,B
Moongipa Capital Finance Ltd.,530167,X
Morarjee Textiles Ltd.,532621,Z
Morarka Finance Ltd.,511549,X
Morepen Laboratories Ltd.,500288,A
Morgan Ventures Ltd.,526237,X
Morganite Crucible (India) Ltd.,523160,X
MosChip Technologies Ltd.,532407,B
Motherson Sumi Wiring India Ltd.,543498,A
Motilal Oswal Financial Services Ltd. 532892 AMotisons Jewellers Ltd.,544053,T
Motor & General Finance Ltd.,501343,B
Mount Housing and Infrastructure Ltd.,542864,XT
Mount Shivalik Industries Ltd.,507522,Z
MPDL Ltd.,532723,X
MPF Systems Ltd.,532470,XT
MphasiS Ltd.,526299,A
MPIL Corporation Ltd.,500450,X
MPL Plastics Ltd.,526143,X
MPS Infotecnics Ltd.,532411,Z
MPS Ltd.,532440,B
MPS Pharma Ltd.,531686,XT
MRC Agrotech Ltd.,540809,B
MRF Ltd.,500290,A
MRO-TEK Realty Ltd.,532376,B
